63.162053,4.685308,0.1875
74.135789,4.685308,0.1875
60.730004,6.057723,0.1875
63.865357,6.057723,0.1875
71.70374,6.057723,0.1875
73.271417,6.057723,0.1875
99.921916,6.057723,0.1875
106.192622,6.057723,0.1875
61.433308,7.430137,0.1875
66.136337,7.430137,0.1875
92.786837,7.430137,0.1875
95.922191,7.430137,0.1875
99.057544,7.430137,0.1875
100.62522,7.430137,0.1875
66.839641,8.802552,0.1875
68.407318,8.802552,0.1875
79.381053,8.802552,0.1875
90.354789,8.802552,0.1875
93.490142,8.802552,0.1875
96.625495,8.802552,0.1875
99.760848,8.802552,0.1875
69.110622,10.174967,0.1875
98.896476,10.174967,0.1875
90.193721,11.547381,0.1875
98.032103,11.547381,0.1875
86.193995,12.919796,0.1875
100.30308,12.919796,0.1875
63.382152,14.29221,0.1875
66.517505,14.29221,0.1875
68.085181,14.29221,0.1875
74.355887,14.29221,0.1875
86.8973,14.29221,0.1875
96.303355,14.29221,0.1875
101.006389,14.29221,0.1875
64.085456,15.664625,0.1875
67.220809,15.664625,0.1875
76.626868,15.664625,0.1875
90.735957,15.664625,0.1875
97.006663,15.664625,0.1875
67.924113,17.03704,0.1875
96.142287,17.03704,0.1875
97.709964,17.03704,0.1875
74.033751,19.781869,0.1875
93.549174,21.154282,0.1875
78.575711,22.526698,0.1875
89.549449,22.526698,0.1875
79.279015,23.899113,0.1875
93.227038,26.643941,0.1875
92.362666,28.016356,0.1875
91.49829,29.388772,0.1875
90.633918,30.761185,0.1875
86.634192,32.133599,0.1875
81.770095,34.87843,0.1875
86.473124,34.87843,0.1875
82.473399,36.250844,0.1875
81.609027,37.623257,0.1875
85.447684,38.995671,0.1875
83.015635,40.368089,0.1875
77.448232,41.740502,0.1875
82.151261,41.740502,0.1875
80.422517,44.485333,0.1875
78.693772,47.230161,0.1875
63.725116,48.187106,0.1875
52.861097,48.187106,0.1875
43.549084,48.187106,0.1875
38.893076,48.187106,0.1875
37.341074,48.187106,0.1875
34.23707,48.187106,0.1875
32.685068,48.187106,0.1875
29.581064,48.187106,0.1875
28.029062,48.187106,0.1875
63.036774,46.815109,0.1875
50.620754,46.815109,0.1875
47.516749,46.815109,0.1875
44.412745,46.815109,0.1875
38.204733,46.815109,0.1875
36.652731,46.815109,0.1875
35.100729,46.815109,0.1875
25.788714,46.815109,0.1875
53.036417,45.443111,0.1875
51.484413,45.443111,0.1875
49.932411,45.443111,0.1875
48.380409,45.443111,0.1875
39.068396,45.443111,0.1875
37.516394,45.443111,0.1875
35.964392,45.443111,0.1875
34.41239,45.443111,0.1875
29.756384,45.443111,0.1875
26.65238,45.443111,0.1875
52.348076,44.071114,0.1875
50.796072,44.071114,0.1875
43.03606,44.071114,0.1875
36.828051,44.071114,0.1875
30.620043,44.071114,0.1875
21.308027,44.071114,0.1875
53.211737,42.699116,0.1875
50.107729,42.699116,0.1875
39.243715,42.699116,0.1875
37.69171,42.699116,0.1875
29.9317,42.699116,0.1875
49.419388,41.327118,0.1875
47.867386,41.327118,0.1875
41.659376,41.327118,0.1875
38.555372,41.327118,0.1875
29.243361,41.327118,0.1875
50.283051,39.955121,0.1875
40.971035,39.955121,0.1875
28.555018,39.955121,0.1875
44.9387,38.583123,0.1875
43.386698,38.583123,0.1875
40.282694,38.583123,0.1875
29.418676,38.583123,0.1875
26.314673,38.583123,0.1875
47.354363,37.211126,0.1875
45.802361,37.211126,0.1875
39.594351,37.211126,0.1875
38.042349,37.211126,0.1875
28.730337,37.211126,0.1875
48.218023,35.839128,0.1875
38.906008,35.839128,0.1875
29.593996,35.839128,0.1875
26.489992,35.839128,0.1875
53.737692,34.46713,0.1875
50.633688,34.46713,0.1875
38.217669,34.46713,0.1875
30.457655,34.46713,0.1875
59.257361,33.095134,0.1875
57.705358,33.095134,0.1875
46.841341,33.095134,0.1875
40.633329,33.095134,0.1875
39.081328,33.095134,0.1875
37.529326,33.095134,0.1875
58.569018,31.723136,0.1875
57.017016,31.723136,0.1875
55.465014,31.723136,0.1875
53.913012,31.723136,0.1875
46.152998,31.723136,0.1875
43.048994,31.723136,0.1875
39.944986,31.723136,0.1875
30.632975,31.723136,0.1875
57.880676,30.351138,0.1875
56.328673,30.351138,0.1875
53.224669,30.351138,0.1875
51.672667,30.351138,0.1875
43.912653,30.351138,0.1875
39.256643,30.351138,0.1875
57.192335,28.97914,0.1875
50.984326,28.97914,0.1875
46.328318,28.97914,0.1875
38.568304,28.97914,0.1875
58.055995,27.607143,0.1875
56.503993,27.607143,0.1875
44.087973,27.607143,0.1875
40.983969,27.607143,0.1875
39.431967,27.607143,0.1875
58.919656,26.235145,0.1875
57.367653,26.235145,0.1875
55.815651,26.235145,0.1875
52.711645,26.235145,0.1875
48.055639,26.235145,0.1875
46.503637,26.235145,0.1875
41.847628,26.235145,0.1875
38.743624,26.235145,0.1875
58.231314,24.863147,0.1875
56.679311,24.863147,0.1875
53.575306,24.863147,0.1875
52.023304,24.863147,0.1875
39.607283,24.863147,0.1875
57.542972,23.491149,0.1875
56.854631,22.119151,0.1875
55.302628,22.119151,0.1875
49.094618,22.119151,0.1875
44.438612,22.119151,0.1875
38.2306,22.119151,0.1875
43.750269,20.747153,0.1875
40.646265,20.747153,0.1875
52.373942,19.375158,0.1875
41.509924,19.375158,0.1875
39.957922,19.375158,0.1875
38.58124,16.63116,0.1875
45.652908,15.259166,0.1875
41.860563,13.887168,0.1875
52.036236,12.51517,0.1875
44.276224,12.51517,0.1875
49.795893,11.143172,0.1875
45.139887,11.143172,0.1875
42.035881,11.143172,0.1875
49.107552,9.771175,0.1875
60.891072,3.312894,0.25
64.026425,3.312894,0.25
68.729455,3.312894,0.25
73.432485,3.312894,0.25
84.40622,3.312894,0.25
95.379954,3.312894,0.25
61.594376,4.685308,0.25
64.72973,4.685308,0.25
69.432759,4.685308,0.25
77.271142,4.685308,0.25
85.109525,4.685308,0.25
100.786288,4.685308,0.25
102.353965,4.685308,0.25
65.433034,6.057723,0.25
70.136063,6.057723,0.25
82.677476,6.057723,0.25
96.786563,6.057723,0.25
58.297954,7.430137,0.25
59.865631,7.430137,0.25
67.704014,7.430137,0.25
91.219161,7.430137,0.25
97.489867,7.430137,0.25
102.192897,7.430137,0.25
103.760573,7.430137,0.25
59.001259,8.802552,0.25
62.136612,8.802552,0.25
63.704288,8.802552,0.25
101.328525,8.802552,0.25
102.896201,8.802552,0.25
59.704563,10.174967,0.25
73.813651,10.174967,0.25
97.328799,10.174967,0.25
100.464152,10.174967,0.25
102.031829,10.174967,0.25
103.599505,10.174967,0.25
65.110896,11.547381,0.25
101.167457,11.547381,0.25
102.735133,11.547381,0.25
78.355613,12.919796,0.25
81.490966,12.919796,0.25
101.870761,12.919796,0.25
61.814475,14.29221,0.25
90.032653,14.29221,0.25
93.168002,14.29221,0.25
97.871035,14.29221,0.25
62.517779,15.664625,0.25
89.168281,15.664625,0.25
98.574336,15.664625,0.25
64.788759,17.03704,0.25
91.439261,17.03704,0.25
93.006934,17.03704,0.25
65.492063,18.409455,0.25
70.195094,18.409455,0.25
81.16883,18.409455,0.25
93.710238,18.409455,0.25
70.898398,19.781869,0.25
78.736781,19.781869,0.25
92.684802,22.526698,0.25
68.30528,23.899113,0.25
71.440633,23.899113,0.25
73.008309,23.899113,0.25
68.144212,26.643941,0.25
88.524005,26.643941,0.25
91.659358,26.643941,0.25
89.227313,28.016356,0.25
89.066241,30.761185,0.25
85.066516,32.133599,0.25
89.769545,32.133599,0.25
82.634467,33.506015,0.25
85.76982,33.506015,0.25
80.202418,34.87843,0.25
88.040801,34.87843,0.25
80.905723,36.250844,0.25
85.608752,36.250844,0.25
75.338321,37.623257,0.25
74.473948,38.995671,0.25
76.041625,38.995671,0.25
82.312331,38.995671,0.25
84.583312,40.368089,0.25
45.101086,48.187106,0.25
41.997082,48.187106,0.25
40.445078,48.187106,0.25
42.860743,46.815109,0.25
41.308741,46.815109,0.25
39.756735,46.815109,0.25
27.340719,46.815109,0.25
42.1724,45.443111,0.25
40.620398,45.443111,0.25
25.100374,45.443111,0.25
39.932055,44.071114,0.25
27.516039,44.071114,0.25
24.412031,44.071114,0.25
40.795717,42.699116,0.25
28.379698,42.699116,0.25
26.827696,42.699116,0.25
23.723688,42.699116,0.25
40.107374,41.327118,0.25
27.691359,41.327118,0.25
26.139357,41.327118,0.25
47.179045,39.955121,0.25
42.523037,39.955121,0.25
27.003016,39.955121,0.25
46.490702,38.583123,0.25
27.866675,38.583123,0.25
24.762671,38.583123,0.25
41.146353,37.211126,0.25
42.010012,35.839128,0.25
40.45801,35.839128,0.25
42.873674,34.46713,0.25
41.321671,34.46713,0.25
39.769671,34.46713,0.25
48.393343,33.095134,0.25
42.185333,33.095134,0.25
47.705,31.723136,0.25
47.016659,30.351138,0.25
45.464657,30.351138,0.25
40.808649,30.351138,0.25
29.944632,30.351138,0.25
52.536327,28.97914,0.25
47.88032,28.97914,0.25
44.776316,28.97914,0.25
41.67231,28.97914,0.25
40.120306,28.97914,0.25
53.399988,27.607143,0.25
51.847986,27.607143,0.25
50.295984,27.607143,0.25
51.159643,26.235145,0.25
40.295626,26.235145,0.25
50.4713,24.863147,0.25
41.159285,24.863147,0.25
55.990969,23.491149,0.25
52.886965,23.491149,0.25
45.126951,23.491149,0.25
43.574949,23.491149,0.25
42.022947,23.491149,0.25
40.470944,23.491149,0.25
53.750626,22.119151,0.25
52.198622,22.119151,0.25
45.990614,22.119151,0.25
42.886608,22.119151,0.25
41.334606,22.119151,0.25
39.782602,22.119151,0.25
56.166288,20.747153,0.25
53.062285,20.747153,0.25
51.510281,20.747153,0.25
49.958279,20.747153,0.25
48.406275,20.747153,0.25
42.198267,20.747153,0.25
55.477945,19.375158,0.25
53.925943,19.375158,0.25
50.82194,19.375158,0.25
49.269938,19.375158,0.25
54.789604,18.00316,0.25
53.237602,18.00316,0.25
51.6856,18.00316,0.25
50.133597,18.00316,0.25
48.581595,18.00316,0.25
45.477591,18.00316,0.25
43.925589,18.00316,0.25
40.821583,18.00316,0.25
54.101263,16.63116,0.25
52.549261,16.63116,0.25
49.445255,16.63116,0.25
47.893253,16.63116,0.25
41.685244,16.63116,0.25
40.133242,16.63116,0.25
53.41292,15.259166,0.25
51.860918,15.259166,0.25
42.548903,15.259166,0.25
40.996901,15.259166,0.25
39.444899,15.259166,0.25
52.724579,13.887168,0.25
49.620575,13.887168,0.25
46.516569,13.887168,0.25
43.412565,13.887168,0.25
40.308561,13.887168,0.25
50.484234,12.51517,0.25
48.932232,12.51517,0.25
47.380228,12.51517,0.25
42.724222,12.51517,0.25
48.243891,11.143172,0.25
46.691889,11.143172,0.25
43.587883,11.143172,0.25
50.659554,9.771175,0.25
47.55555,9.771175,0.25
45.315203,8.399177,0.25
70.297131,3.312894,0.3125
89.109248,3.312894,0.3125
98.515307,3.312894,0.3125
96.083259,4.685308,0.3125
97.650935,4.685308,0.3125
99.218612,4.685308,0.3125
103.921641,4.685308,0.3125
59.162327,6.057723,0.3125
67.00071,6.057723,0.3125
77.974446,6.057723,0.3125
90.515857,6.057723,0.3125
98.354239,6.057723,0.3125
101.489592,6.057723,0.3125
103.057269,6.057723,0.3125
69.27169,7.430137,0.3125
70.839368,7.430137,0.3125
78.677751,7.430137,0.3125
84.948457,7.430137,0.3125
86.516131,7.430137,0.3125
74.678023,8.802552,0.3125
85.651759,8.802552,0.3125
87.219436,8.802552,0.3125
88.787112,8.802552,0.3125
98.193171,8.802552,0.3125
61.272239,10.174967,0.3125
62.839916,10.174967,0.3125
64.407593,10.174967,0.3125
61.975543,11.547381,0.3125
66.678573,11.547381,0.3125
64.246524,12.919796,0.3125
67.381877,12.919796,0.3125
68.949553,12.919796,0.3125
79.923289,12.919796,0.3125
89.329348,12.919796,0.3125
73.491515,15.664625,0.3125
63.221083,17.03704,0.3125
66.356437,17.03704,0.3125
63.924387,18.409455,0.3125
67.05974,18.409455,0.3125
64.627691,19.781869,0.3125
67.763044,19.781869,0.3125
69.330721,19.781869,0.3125
77.169104,19.781869,0.3125
92.84587,19.781869,0.3125
65.330995,21.154282,0.3125
68.466349,21.154282,0.3125
79.440085,21.154282,0.3125
91.981498,21.154282,0.3125
67.601975,22.526698,0.3125
69.169652,22.526698,0.3125
70.737328,22.526698,0.3125
77.008035,22.526698,0.3125
88.685077,23.899113,0.3125
91.82043,23.899113,0.3125
69.008584,25.271527,0.3125
73.711614,25.271527,0.3125
75.27929,25.271527,0.3125
81.549996,25.271527,0.3125
89.388377,25.271527,0.3125
90.956057,25.271527,0.3125
92.52373,25.271527,0.3125
69.711888,26.643941,0.3125
74.414918,26.643941,0.3125
75.982594,26.643941,0.3125
90.091685,26.643941,0.3125
90.794986,28.016356,0.3125
72.525103,32.133599,0.3125
84.202144,33.506015,0.3125
87.337497,33.506015,0.3125
84.905448,34.87843,0.3125
73.770644,37.623257,0.3125
45.964747,46.815109,0.3125
45.276404,45.443111,0.3125
44.588062,44.071114,0.3125
41.484058,44.071114,0.3125
42.347719,42.699116,0.3125
23.035349,41.327118,0.3125
45.627043,39.955121,0.3125
48.042704,38.583123,0.3125
41.834696,38.583123,0.3125
42.698355,37.211126,0.3125
27.178335,37.211126,0.3125
42.360651,30.351138,0.3125
43.224312,28.97914,0.3125
47.191979,27.607143,0.3125
42.535971,27.607143,0.3125
44.951634,26.235145,0.3125
43.399632,26.235145,0.3125
45.815294,24.863147,0.3125
44.263292,24.863147,0.3125
42.71129,24.863147,0.3125
51.334963,23.491149,0.3125
50.64662,22.119151,0.3125
45.302271,20.747153,0.3125
44.613928,19.375158,0.3125
43.061926,19.375158,0.3125
42.373587,18.00316,0.3125
50.997259,16.63116,0.3125
43.237246,16.63116,0.3125
50.308916,15.259166,0.3125
48.756914,15.259166,0.3125
51.172577,13.887168,0.3125
48.068571,13.887168,0.3125
44.964567,13.887168,0.3125
45.828226,12.51517,0.3125
41.17222,12.51517,0.3125
51.347895,11.143172,0.3125
46.003546,9.771175,0.3125
46.867207,8.399177,0.3125
46.178866,7.027179,0.3125
45.490522,5.655181,0.3125
59.323396,3.312894,0.375
78.135514,3.312894,0.375
87.541572,3.312894,0.375
96.947631,3.312894,0.375
72.568112,4.685308,0.375
86.677199,4.685308,0.375
88.244876,4.685308,0.375
89.812552,4.685308,0.375
85.812829,6.057723,0.375
87.380504,6.057723,0.375
88.94818,6.057723,0.375
64.568661,7.430137,0.375
72.407044,7.430137,0.375
81.813104,7.430137,0.375
88.083808,7.430137,0.375
89.651484,7.430137,0.375
71.54267,8.802552,0.375
73.110347,8.802552,0.375
82.516406,8.802552,0.375
70.678298,10.174967,0.375
75.381328,10.174967,0.375
83.21971,10.174967,0.375
63.543219,11.547381,0.375
69.813926,11.547381,0.375
76.084632,11.547381,0.375
82.355338,11.547381,0.375
70.51723,12.919796,0.375
72.084906,12.919796,0.375
76.787936,12.919796,0.375
83.058642,12.919796,0.375
87.761672,12.919796,0.375
69.652858,14.29221,0.375
72.788211,14.29221,0.375
85.329623,14.29221,0.375
88.464976,14.29221,0.375
75.059192,15.664625,0.375
78.194545,15.664625,0.375
81.329898,15.664625,0.375
71.059466,17.03704,0.375
74.194819,17.03704,0.375
75.762496,17.03704,0.375
71.762771,18.409455,0.375
74.898124,18.409455,0.375
89.007213,18.409455,0.375
66.195368,19.781869,0.375
72.466075,19.781869,0.375
89.710517,19.781869,0.375
66.898672,21.154282,0.375
70.034026,21.154282,0.375
73.169379,21.154282,0.375
74.737056,21.154282,0.375
81.007762,21.154282,0.375
90.413821,21.154282,0.375
66.034299,22.526698,0.375
81.711064,22.526698,0.375
87.981769,22.526698,0.375
91.117122,22.526698,0.375
66.737603,23.899113,0.375
76.143662,23.899113,0.375
90.252749,23.899113,0.375
67.440907,25.271527,0.375
72.143937,25.271527,0.375
68.847516,28.016356,0.375
76.685899,28.016356,0.375
69.550819,29.388772,0.375
72.686171,29.388772,0.375
74.253848,29.388772,0.375
86.79526,29.388772,0.375
88.362937,29.388772,0.375
89.930613,29.388772,0.375
70.254123,30.761185,0.375
73.389476,30.761185,0.375
70.957427,32.133599,0.375
74.09278,32.133599,0.375
73.228408,33.506015,0.375
81.06679,33.506015,0.375
73.06734,36.250844,0.375
74.635016,36.250844,0.375
86.312056,37.623257,0.375
80.744655,38.995671,0.375
79.015908,41.740502,0.375
79.719212,43.112916,0.375
79.558144,45.857747,0.375
26.477057,48.187106,0.375
24.587355,41.327118,0.375
45.639975,27.607143,0.375
79.703191,3.312894,0.4375
81.270867,3.312894,0.4375
82.838544,3.312894,0.4375
85.973895,3.312894,0.4375
78.838818,4.685308,0.4375
80.406495,4.685308,0.4375
80.245427,7.430137,0.4375
69.974994,8.802552,0.4375
72.245974,10.174967,0.4375
76.949004,10.174967,0.4375
86.355063,10.174967,0.4375
71.381602,11.547381,0.4375
87.058368,11.547381,0.4375
77.49124,14.29221,0.4375
79.058917,14.29221,0.4375
83.761947,14.29221,0.4375
70.356162,15.664625,0.4375
86.032927,15.664625,0.4375
87.600604,15.664625,0.4375
72.627143,17.03704,0.4375
78.897849,17.03704,0.4375
80.465526,17.03704,0.4375
78.033477,18.409455,0.4375
80.304458,19.781869,0.4375
91.278193,19.781869,0.4375
73.872682,22.526698,0.4375
75.440358,22.526698,0.4375
80.143388,22.526698,0.4375
77.711339,23.899113,0.4375
82.414369,23.899113,0.4375
76.846967,25.271527,0.4375
78.414643,25.271527,0.4375
87.820704,25.271527,0.4375
71.279565,26.643941,0.4375
70.415193,28.016356,0.4375
71.982869,28.016356,0.4375
75.118222,28.016356,0.4375
87.659633,28.016356,0.4375
71.118495,29.388772,0.4375
75.821525,29.388772,0.4375
71.821799,30.761185,0.4375
74.957152,30.761185,0.4375
82.795535,30.761185,0.4375
84.363212,30.761185,0.4375
87.498565,30.761185,0.4375
75.660457,32.133599,0.4375
71.660731,33.506015,0.4375
72.364036,34.87843,0.4375
75.499389,34.87843,0.4375
87.176429,36.250844,0.4375
76.905997,37.623257,0.4375
77.609301,38.995671,0.4375
79.880282,40.368089,0.4375
78.85484,44.485333,0.4375
81.974172,4.685308,0.5
79.542123,6.057723,0.5
81.109799,6.057723,0.5
87.92274,10.174967,0.5
74.516955,11.547381,0.5
77.652308,11.547381,0.5
85.490691,11.547381,0.5
88.626044,11.547381,0.5
75.22026,12.919796,0.5
71.220534,14.29221,0.5
80.626594,14.29221,0.5
82.19427,14.29221,0.5
71.923839,15.664625,0.5
79.762221,15.664625,0.5
82.897574,15.664625,0.5
84.465251,15.664625,0.5
77.330172,17.03704,0.5
82.033202,17.03704,0.5
83.600879,17.03704,0.5
85.168555,17.03704,0.5
86.736232,17.03704,0.5
88.303908,17.03704,0.5
89.871585,17.03704,0.5
79.601153,18.409455,0.5
82.736506,18.409455,0.5
84.304183,18.409455,0.5
85.871859,18.409455,0.5
87.439536,18.409455,0.5
90.574889,18.409455,0.5
81.872134,19.781869,0.5
83.439811,19.781869,0.5
85.007487,19.781869,0.5
86.575164,19.781869,0.5
88.14284,19.781869,0.5
71.601703,21.154282,0.5
82.575438,21.154282,0.5
84.143115,21.154282,0.5
85.710792,21.154282,0.5
87.278468,21.154282,0.5
72.305005,22.526698,0.5
83.278741,22.526698,0.5
84.846417,22.526698,0.5
86.414096,22.526698,0.5
74.575986,23.899113,0.5
83.982045,23.899113,0.5
85.549722,23.899113,0.5
87.117396,23.899113,0.5
79.98232,25.271527,0.5
83.117673,25.271527,0.5
84.685349,25.271527,0.5
86.253024,25.271527,0.5
77.550271,26.643941,0.5
79.117947,26.643941,0.5
80.685624,26.643941,0.5
82.253301,26.643941,0.5
83.820977,26.643941,0.5
85.388654,26.643941,0.5
86.956332,26.643941,0.5
78.253575,28.016356,0.5
79.821252,28.016356,0.5
81.388928,28.016356,0.5
82.956605,28.016356,0.5
84.524281,28.016356,0.5
86.09196,28.016356,0.5
77.389201,29.388772,0.5
78.956878,29.388772,0.5
80.524554,29.388772,0.5
82.092231,29.388772,0.5
83.659907,29.388772,0.5
85.227584,29.388772,0.5
76.524829,30.761185,0.5
78.092505,30.761185,0.5
79.660182,30.761185,0.5
81.227858,30.761185,0.5
77.228133,32.133599,0.5
78.79581,32.133599,0.5
80.363486,32.133599,0.5
81.931163,32.133599,0.5
74.796084,33.506015,0.5
76.363761,33.506015,0.5
77.931437,33.506015,0.5
79.499114,33.506015,0.5
73.931712,34.87843,0.5
77.067065,34.87843,0.5
78.634742,34.87843,0.5
76.202693,36.250844,0.5
77.770369,36.250844,0.5
79.338046,36.250844,0.5
78.473674,37.623257,0.5
80.04135,37.623257,0.5
79.176978,38.995671,0.5
23.899012,39.955121,0.5
